,img_name,img_path,object_path
199,000406.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000406.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000406.npy
200,000407.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000407.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000407.npy
201,000408.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000408.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000408.npy
202,000411.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000411.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000411.npy
203,000416.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000416.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000416.npy
204,000417.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000417.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000417.npy
205,000419.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000419.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000419.npy
206,000420.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000420.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000420.npy
207,000424.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000424.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000424.npy
208,000427.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000427.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000427.npy
209,000428.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000428.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000428.npy
210,000430.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000430.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000430.npy
211,000431.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000431.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000431.npy
212,000433.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000433.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000433.npy
213,000435.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000435.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000435.npy
214,000438.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000438.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000438.npy
215,000439.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000439.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000439.npy
216,000443.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000443.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000443.npy
217,000446.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000446.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000446.npy
218,000448.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000448.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000448.npy
219,000450.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000450.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000450.npy
220,000454.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000454.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000454.npy
221,000459.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000459.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000459.npy
222,000460.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000460.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000460.npy
223,000461.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000461.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000461.npy
224,000462.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000462.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000462.npy
225,000463.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000463.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000463.npy
226,000464.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000464.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000464.npy
227,000468.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000468.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000468.npy
228,000469.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000469.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000469.npy
229,000470.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000470.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000470.npy
230,000474.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000474.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000474.npy
231,000476.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000476.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000476.npy
232,000477.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000477.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000477.npy
233,000480.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000480.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000480.npy
234,000482.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000482.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000482.npy
235,000483.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000483.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000483.npy
236,000484.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000484.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000484.npy
237,000486.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000486.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000486.npy
238,000489.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000489.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000489.npy
239,000491.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000491.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000491.npy
240,000492.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000492.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000492.npy
241,000494.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000494.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000494.npy
242,000496.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000496.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000496.npy
243,000498.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000498.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000498.npy
244,000499.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000499.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000499.npy
245,000500.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000500.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000500.npy
246,000501.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000501.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000501.npy
247,000503.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000503.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000503.npy
248,000508.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000508.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000508.npy
249,000509.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000509.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000509.npy
250,000513.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000513.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000513.npy
251,000514.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000514.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000514.npy
252,000515.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000515.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000515.npy
253,000516.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000516.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000516.npy
254,000518.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000518.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000518.npy
255,000519.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000519.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000519.npy
256,000520.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000520.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000520.npy
257,000522.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000522.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000522.npy
258,000523.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000523.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000523.npy
259,000524.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000524.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000524.npy
260,000525.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000525.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000525.npy
261,000526.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000526.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000526.npy
262,000528.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000528.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000528.npy
263,000530.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000530.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000530.npy
264,000531.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000531.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000531.npy
265,000535.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000535.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000535.npy
266,000537.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000537.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000537.npy
267,000540.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000540.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000540.npy
268,000541.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000541.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000541.npy
269,000543.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000543.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000543.npy
270,000544.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000544.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000544.npy
271,000545.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000545.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000545.npy
272,000549.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000549.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000549.npy
273,000550.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000550.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000550.npy
274,000552.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000552.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000552.npy
275,000554.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000554.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000554.npy
276,000555.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000555.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000555.npy
277,000559.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000559.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000559.npy
278,000563.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000563.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000563.npy
279,000564.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000564.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000564.npy
280,000565.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000565.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000565.npy
281,000577.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000577.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000577.npy
282,000579.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000579.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000579.npy
283,000581.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000581.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000581.npy
284,000582.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000582.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000582.npy
285,000583.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000583.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000583.npy
286,000588.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000588.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000588.npy
287,000589.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000589.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000589.npy
288,000590.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000590.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000590.npy
289,000591.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000591.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000591.npy
290,000592.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000592.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000592.npy
291,000597.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000597.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000597.npy
292,000598.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000598.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000598.npy
293,000599.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000599.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000599.npy
294,000601.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000601.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000601.npy
295,000605.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000605.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000605.npy
296,000608.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000608.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000608.npy
297,000609.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000609.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000609.npy
298,000610.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000610.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000610.npy
299,000612.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000612.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000612.npy
300,000613.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000613.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000613.npy
301,000619.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000619.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000619.npy
302,000620.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000620.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000620.npy
303,000622.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000622.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000622.npy
304,000625.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000625.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000625.npy
305,000626.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000626.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000626.npy
306,000628.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000628.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000628.npy
307,000632.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000632.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000632.npy
308,000633.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000633.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000633.npy
309,000635.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000635.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000635.npy
310,000637.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000637.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000637.npy
311,000645.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000645.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000645.npy
312,000647.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000647.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000647.npy
313,000648.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000648.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000648.npy
314,000653.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000653.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000653.npy
315,000654.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000654.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000654.npy
316,000656.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000656.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000656.npy
317,000657.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000657.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000657.npy
318,000660.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000660.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000660.npy
319,000661.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000661.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000661.npy
320,000663.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000663.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000663.npy
321,000667.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000667.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000667.npy
322,000671.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000671.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000671.npy
323,000672.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000672.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000672.npy
324,000675.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000675.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000675.npy
325,000676.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000676.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000676.npy
326,000677.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000677.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000677.npy
327,000680.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000680.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000680.npy
328,000682.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000682.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000682.npy
329,000684.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000684.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000684.npy
330,000685.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000685.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000685.npy
331,000686.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000686.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000686.npy
332,000688.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000688.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000688.npy
333,000689.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000689.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000689.npy
334,000690.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000690.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000690.npy
335,000694.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000694.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000694.npy
336,000695.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000695.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000695.npy
337,000699.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000699.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000699.npy
338,000700.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000700.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000700.npy
339,000702.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000702.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000702.npy
340,000705.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000705.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000705.npy
341,000707.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000707.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000707.npy
342,000709.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000709.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000709.npy
343,000710.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000710.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000710.npy
344,000711.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000711.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000711.npy
345,000712.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000712.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000712.npy
346,000713.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000713.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000713.npy
347,000714.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000714.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000714.npy
348,000717.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000717.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000717.npy
349,000720.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000720.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000720.npy
350,000726.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000726.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000726.npy
351,000728.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000728.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000728.npy
352,000729.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000729.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000729.npy
353,000730.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000730.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000730.npy
354,000731.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000731.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000731.npy
355,000733.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000733.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000733.npy
356,000738.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000738.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000738.npy
357,000739.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000739.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000739.npy
358,000740.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000740.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000740.npy
359,000742.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000742.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000742.npy
360,000746.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000746.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000746.npy
361,000748.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000748.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000748.npy
362,000750.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000750.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000750.npy
363,000752.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000752.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000752.npy
364,000753.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000753.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000753.npy
365,000754.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000754.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000754.npy
366,000755.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000755.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000755.npy
367,000756.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000756.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000756.npy
368,000760.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000760.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000760.npy
369,000761.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000761.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000761.npy
370,000763.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000763.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000763.npy
371,000764.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000764.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000764.npy
372,000767.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000767.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000767.npy
373,000768.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000768.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000768.npy
374,000770.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000770.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000770.npy
375,000771.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000771.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000771.npy
376,000772.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000772.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000772.npy
377,000774.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000774.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000774.npy
378,000776.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000776.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000776.npy
379,000777.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000777.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000777.npy
380,000780.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000780.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000780.npy
381,000782.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000782.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000782.npy
382,000786.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000786.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000786.npy
383,000787.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000787.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000787.npy
384,000791.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000791.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000791.npy
385,000793.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000793.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000793.npy
386,000794.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000794.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000794.npy
387,000796.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000796.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000796.npy
388,000797.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000797.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000797.npy
389,000799.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000799.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000799.npy
390,000800.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000800.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000800.npy
391,000802.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000802.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000802.npy
392,000804.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000804.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000804.npy
393,000805.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000805.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000805.npy
394,000806.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000806.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000806.npy
395,000808.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000808.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000808.npy
396,000810.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000810.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000810.npy
397,000812.jpg,F:\VOCdevkit\VOC2007\JPEGImages\000812.jpg,F:\VOCdevkit\VOC2007\Annotations_array/000812.npy
